Extra_runs_ID,Match_Id,Over_Id,Ball_Id,Extra_Type_Id,Extra_Runs,Innings_No
5283,729292,5,2,2,1,1
5284,729292,6,5,2,5,1
5285,729292,7,4,3,1,1
5286,729292,8,3,1,1,2
5287,729292,13,5,2,1,1
5288,729292,14,6,2,1,2
5289,729292,19,6,1,1,1
5290,729292,20,6,1,1,1
5291,729294,1,1,2,1,1
5292,729294,1,1,1,1,2
5293,729294,1,3,2,5,1
5294,729294,1,6,1,1,1
5295,729294,1,8,2,1,1
5296,729294,2,1,2,2,2
5297,729294,3,2,2,1,1
5298,729294,3,5,2,1,1
5299,729294,7,1,2,1,1
5300,729294,7,7,2,1,1
5301,729294,8,6,2,2,2
5302,729294,9,2,1,1,2
5303,729294,18,4,2,1,2
5304,729294,19,4,1,1,2
5305,729294,19,5,1,3,2
5306,729294,20,1,2,1,1
5307,729294,20,7,4,1,1
5308,729296,1,4,2,1,2
5309,729296,3,6,1,1,2
5310,729296,5,1,2,1,1
5311,729296,6,2,1,1,2
5312,729296,6,3,1,1,2
5313,729296,6,4,4,1,1
5314,729296,9,3,1,1,2
5315,729296,11,6,2,1,2
5316,729296,12,3,2,1,2
5317,729296,12,6,2,1,1
5318,729296,15,1,1,1,2
5319,729296,17,4,2,1,2
5320,729296,19,1,3,1,1
5321,729296,19,3,3,1,1
5322,729296,19,4,1,1,1
5323,729298,1,1,2,1,1
5324,729298,6,3,1,1,1
5325,729298,9,2,2,1,2
5326,729298,9,3,1,1,1
5327,729298,9,4,2,1,1
5328,729298,15,1,2,1,2
5329,729298,17,2,1,1,1
5330,729298,20,2,2,1,1
5331,729300,1,6,2,1,2
5332,729300,4,2,4,1,2
5333,729300,4,4,4,1,2
5334,729300,5,4,2,1,2
5335,729300,6,3,1,1,1
5336,729300,8,2,2,1,1
5337,729300,8,3,1,1,1
5338,729300,8,5,1,2,2
5339,729300,9,5,2,1,2
5340,729300,10,2,1,1,1
5341,729300,14,4,1,1,1
5342,729300,14,6,1,1,2
5343,729300,15,3,4,1,1
5344,729300,18,1,2,1,1
5345,729300,19,5,2,1,1
5346,729300,19,6,1,1,1
5347,729302,1,3,2,1,2
5348,729302,6,1,2,1,1
5349,729302,14,5,2,5,1
5350,729302,16,1,2,1,2
5351,729302,17,4,2,1,1
5352,729302,17,7,2,1,1
5353,729302,17,8,2,1,1
5354,729302,17,9,2,1,1
5355,729302,19,3,1,2,1
5356,729302,20,6,2,1,1
5357,729304,1,6,2,1,2
5358,729304,4,1,1,1,2
5359,729304,5,6,2,1,1
5360,729304,7,4,1,4,2
5361,729304,9,2,2,1,2
5362,729304,11,6,2,1,1
5363,729304,18,5,2,1,1
5364,729304,19,3,1,1,1
5365,729304,19,4,4,1,2
5366,729304,20,1,2,1,1
5367,729304,20,2,1,1,1
5368,729304,20,3,3,1,1
5369,729306,1,5,2,1,2
5370,729306,1,6,2,1,1
5371,729306,2,1,1,1,1
5372,729306,2,4,2,1,1
5373,729306,2,6,1,1,1
5374,729306,2,6,1,1,2
5375,729306,6,5,2,1,2
5376,729306,14,3,1,1,1
5377,729306,14,5,1,1,2
5378,729306,18,5,4,1,2
5379,729306,20,2,1,1,2
5380,729308,5,2,2,1,2
5381,729308,5,3,1,1,2
5382,729308,10,1,2,1,2
5383,729308,17,3,1,2,2
5384,729308,17,4,1,1,2
5385,729308,18,2,4,1,2
5386,729308,20,6,3,1,1
5387,729310,1,3,2,1,2
5388,729310,5,6,1,1,2
5389,729310,6,2,2,1,1
5390,729310,6,5,2,1,2
5391,729310,6,6,1,1,1
5392,729310,8,2,3,1,1
5393,729310,10,6,1,1,1
5394,729312,1,1,2,1,2
5395,729312,2,1,4,1,1
5396,729312,5,2,1,1,1
5397,729312,5,3,1,1,1
5398,729312,5,6,2,1,1
5399,729312,7,2,2,1,2
5400,729312,9,2,1,1,2
5401,729312,9,6,2,1,2
5402,729312,11,3,1,1,2
5403,729312,12,4,1,1,2
5404,729312,14,2,1,1,2
5405,729312,15,1,1,1,2
5406,729312,17,6,2,1,2
5407,729312,19,1,2,1,2
5408,729312,20,5,3,1,1
5409,729314,1,4,2,2,1
5410,729314,2,1,1,1,1
5411,729314,4,1,2,1,1
5412,729314,5,2,2,2,2
5413,729314,6,2,1,1,2
5414,729314,11,5,1,1,2
5415,729314,12,6,2,1,1
5416,729314,17,5,1,4,1
5417,729314,18,3,4,1,1
5418,729314,20,5,1,1,1
5419,729316,1,6,1,2,1
5420,729316,2,5,1,1,2
5421,729316,3,2,1,1,2
5422,729316,4,2,1,4,1
5423,729316,6,2,1,1,2
5424,729316,6,5,1,1,1
5425,729316,11,5,3,4,1
5426,729316,14,6,2,1,1
5427,729316,16,1,2,1,1
5428,729316,16,4,1,1,2
5429,729316,17,3,1,1,1
5430,729316,19,2,2,1,1
5431,729316,20,5,3,1,1
5432,729318,2,4,2,1,2
5433,729318,2,7,2,1,2
5434,729318,8,6,2,1,2
5435,729318,8,7,1,4,2
5436,729318,10,1,2,1,2
5437,729318,10,2,2,3,2
5438,729318,13,2,1,1,1
5439,729318,17,3,1,4,1
5440,729318,19,3,1,4,1
5441,729318,19,5,4,1,2
5442,729318,20,4,4,1,1
5443,729320,1,1,1,1,3
5444,729320,2,2,2,1,1
5445,729320,2,6,2,1,1
5446,729320,3,1,2,2,2
5447,729320,3,7,1,1,2
5448,729320,6,3,2,3,1
5449,729320,6,3,4,1,2
5450,729320,11,4,2,1,2
5451,729320,13,3,1,1,2
5452,729320,14,2,2,1,2
5453,729320,15,6,3,1,2
5454,729320,17,2,4,1,2
5455,729320,19,3,2,1,2
5456,729320,20,3,2,1,2
5457,729322,1,1,1,1,1
5458,729322,1,2,1,1,1
5459,729322,2,1,1,1,1
5460,729322,2,3,2,1,2
5461,729322,3,2,1,1,1
5462,729322,4,1,2,1,2
5463,729322,7,1,2,1,2
5464,729322,8,3,2,5,1
5465,729322,13,6,1,1,1
5466,729322,15,1,2,5,1
5467,729322,16,1,4,1,1
5468,729322,16,2,2,1,2
5469,729322,17,6,2,1,2
5470,729322,19,3,2,1,2
5471,729322,19,4,2,1,1
5472,729322,19,6,2,1,1
5473,729322,20,4,1,1,2
5474,729322,20,5,3,1,2
5475,729322,20,6,3,1,2
5476,733976,1,5,4,1,2
5477,733976,2,3,1,1,2
5478,733976,7,3,1,1,1
5479,733976,8,3,1,2,2
5480,733976,11,5,1,1,1
5481,733976,15,2,1,1,1
5482,733976,16,6,4,1,1
5483,733976,16,7,1,1,1
5484,733976,17,3,1,1,1
5485,733978,1,4,1,1,2
5486,733978,2,2,2,2,1
5487,733978,2,6,2,1,1
5488,733978,3,1,2,1,2
5489,733978,4,6,2,1,1
5490,733978,6,4,2,1,2
5491,733978,7,1,4,1,1
5492,733978,9,3,1,1,2
5493,733978,10,3,1,1,1
5494,733978,11,2,2,1,1
5495,733978,11,4,1,1,1
5496,733978,11,5,3,1,1
5497,733978,16,1,1,1,2
5498,733978,19,2,2,1,2
5499,733978,19,3,1,4,1
5500,733980,3,1,1,1,2
5501,733980,3,6,2,1,2
5502,733980,4,3,2,1,2
5503,733980,10,4,1,1,1
5504,733980,11,4,1,2,1
5505,733980,14,1,2,1,2
5506,733980,18,5,2,1,1
5507,733982,1,1,2,1,2
5508,733982,2,2,2,1,2
5509,733982,5,3,4,1,1
5510,733982,5,5,2,1,1
5511,733982,6,3,2,1,1
5512,733982,8,5,2,1,2
5513,733982,10,3,2,1,1
5514,733982,10,5,2,1,2
5515,733982,15,3,2,1,1
5516,733982,15,7,2,1,1
5517,733982,16,4,1,1,1
5518,733982,17,1,1,1,1
5519,733982,19,3,1,1,2
5520,733982,19,6,2,1,1
5521,733982,20,1,1,1,1
5522,733984,2,2,1,1,1
5523,733984,5,1,2,1,1
5524,733984,8,1,1,1,1
5525,733984,10,4,1,1,2
5526,733984,13,5,1,1,2
5527,733984,14,1,2,1,1
5528,733984,14,6,2,1,1
5529,733984,16,1,2,1,2
5530,733984,17,6,1,1,1
5531,733984,18,2,4,1,1
5532,733984,18,2,2,1,2
5533,733984,18,4,1,1,2
5534,733984,18,6,2,1,2
5535,733984,19,6,4,1,2
5536,733984,19,7,1,1,2
5537,733984,20,1,4,1,2
5538,733984,20,3,1,1,2
5539,733986,1,1,1,4,1
5540,733986,2,2,1,3,2
5541,733986,3,3,2,1,1
5542,733986,6,1,1,1,2
5543,733986,8,5,3,4,2
5544,733986,12,2,2,2,1
5545,733986,12,5,2,1,2
5546,733986,13,3,1,1,2
5547,733986,13,4,2,1,2
5548,733986,14,2,1,1,1
5549,733986,14,3,1,1,1
5550,733986,16,1,2,1,1
5551,733986,16,6,2,1,1
5552,733988,1,1,1,1,1
5553,733988,1,3,1,1,1
5554,733988,3,1,2,1,2
5555,733988,3,2,2,1,2
5556,733988,3,5,1,2,1
5557,733988,3,6,2,1,2
5558,733988,5,1,2,1,1
5559,733988,5,6,4,1,1
5560,733988,6,5,3,4,1
5561,733988,7,5,1,1,2
5562,733988,7,6,1,1,1
5563,733988,8,1,2,5,1
5564,733988,8,2,2,1,1
5565,733988,8,3,1,1,2
5566,733988,9,2,2,2,1
5567,733988,9,4,1,1,1
5568,733988,9,5,2,1,1
5569,733988,10,1,1,4,2
5570,733988,14,2,1,1,1
5571,733988,15,1,2,1,1
5572,733988,17,2,1,1,1
5573,733988,20,3,2,1,1
5574,733988,20,6,2,1,2
5575,733990,2,3,1,1,2
5576,733990,2,6,1,4,2
5577,733990,5,1,2,1,2
5578,733990,5,3,1,1,2
5579,733990,6,3,1,4,2
5580,733990,7,2,1,1,1
5581,733990,7,3,2,1,1
5582,733990,8,1,1,1,1
5583,733990,8,3,1,1,2
5584,733990,13,4,2,1,1
5585,733990,19,5,1,4,1
5586,733992,1,1,2,1,2
5587,733992,1,4,2,1,1
5588,733992,1,5,2,1,1
5589,733992,4,3,1,1,1
5590,733992,5,2,1,1,1
5591,733992,8,1,1,1,1
5592,733992,8,2,2,1,2
5593,733992,11,4,1,1,2
5594,733992,11,5,2,1,1
5595,733992,11,6,2,1,1
5596,733992,16,6,2,1,1
5597,733992,17,1,1,1,1
5598,733992,17,2,1,1,1
5599,733992,20,6,2,1,2
5600,733994,1,4,2,1,2
5601,733994,4,1,1,1,1
5602,733994,5,4,2,1,2
5603,733994,6,2,1,1,1
5604,733994,9,4,2,1,2
5605,733994,10,1,2,1,1
5606,733994,10,2,3,4,2
5607,733994,14,3,1,1,1
5608,733994,15,1,1,1,1
5609,733994,16,2,1,1,2
5610,733994,16,5,1,1,1
5611,733994,19,5,2,1,2
5612,733994,19,6,2,1,2
5613,733994,20,3,2,1,1
5614,733994,20,4,3,4,1
5615,733994,20,6,3,1,1
5616,733996,1,5,2,1,1
5617,733996,1,6,1,1,1
5618,733996,3,4,2,1,1
5619,733996,3,7,4,2,1
5620,733996,3,8,2,1,1
5621,733996,5,6,2,1,1
5622,733996,6,1,2,2,1
5623,733996,6,3,2,1,1
5624,733996,6,5,2,1,1
5625,733996,8,5,2,1,1
5626,733996,11,4,2,1,2
5627,733996,11,5,2,2,2
5628,733996,13,2,2,1,1
5629,733996,16,1,1,1,2
5630,733996,16,3,4,1,2
5631,733996,16,5,2,1,1
5632,733996,20,1,1,1,1
5633,733996,20,4,2,1,2
5634,733998,1,3,3,4,2
5635,733998,1,5,4,1,2
5636,733998,2,3,1,1,1
5637,733998,2,3,1,2,2
5638,733998,2,6,2,1,2
5639,733998,2,7,2,1,2
5640,733998,3,5,2,2,2
5641,733998,5,6,2,1,1
5642,733998,13,1,1,1,1
5643,733998,13,5,1,2,1
5644,734000,1,1,2,1,1
5645,734000,4,1,1,1,2
5646,734000,4,2,2,1,1
5647,734000,4,3,1,1,2
5648,734000,8,1,2,1,2
5649,734000,8,7,2,1,2
5650,734000,14,4,3,1,2
5651,734000,16,6,1,1,2
5652,734000,17,1,2,1,2
5653,734000,17,6,1,2,2
5654,734000,18,3,2,2,1
5655,734000,18,5,2,1,2
5656,734000,20,1,2,1,2
5657,734000,20,2,2,1,1
5658,734002,1,3,2,1,1
5659,734002,2,2,1,2,2
5660,734002,3,6,1,1,1
5661,734002,5,3,2,1,1
5662,734002,5,5,2,1,2
5663,734002,7,2,2,1,2
5664,734002,12,4,2,1,2
5665,734002,19,5,3,1,1
5666,734004,4,3,2,1,2
5667,734004,5,3,1,1,2
5668,734004,13,3,1,1,1
5669,734004,15,2,1,1,1
5670,734004,15,5,2,1,1
5671,734004,17,1,2,1,1
5672,734004,17,2,2,1,1
5673,734004,17,3,2,1,2
5674,734004,17,5,2,1,1
5675,734004,17,6,2,1,2
5676,734004,18,6,4,1,2
5677,734004,19,2,2,2,2
5678,734004,20,6,2,1,1
5679,734006,3,1,2,2,1
5680,734006,3,6,2,1,1
5681,734006,15,3,2,1,1
5682,734006,17,1,2,1,2
5683,734006,17,3,2,1,2
5684,734006,17,7,2,1,2
5685,734006,19,2,1,1,1
5686,734006,20,2,2,1,1
5687,734008,2,1,2,1,2
5688,734008,3,4,2,5,1
5689,734008,4,6,2,1,2
5690,734008,6,1,1,1,1
5691,734008,7,4,1,1,2
5692,734008,8,2,2,1,2
5693,734008,8,4,2,1,1
5694,734008,8,6,2,2,1
5695,734008,12,6,1,1,2
5696,734008,16,5,1,1,1
5697,734008,17,4,1,1,1
5698,734008,17,4,1,1,2
5699,734008,18,2,2,1,2
5700,734008,18,4,2,1,2
5701,734008,20,1,3,1,1
5702,734010,3,3,1,1,2
5703,734010,4,2,2,1,2
5704,734010,5,1,3,4,2
5705,734010,5,2,2,1,2
5706,734010,8,3,1,1,1
5707,734010,9,4,1,1,1
5708,734010,10,3,1,1,1
5709,734010,10,5,1,1,1
5710,734010,16,2,4,1,1
5711,734010,17,3,1,1,2
5712,734010,17,6,4,1,2
5713,734010,18,1,2,1,1
5714,734010,19,1,2,1,1
5715,734010,19,4,4,1,2
5716,734010,20,2,2,1,1
5717,734010,20,6,4,1,1
5718,734012,2,3,2,1,1
5719,734012,2,5,1,1,2
5720,734012,3,5,1,1,1
5721,734012,4,2,2,1,1
5722,734012,4,6,2,1,1
5723,734012,5,1,4,1,1
5724,734012,5,2,4,1,1
5725,734012,9,6,1,1,2
5726,734012,11,2,4,1,2
5727,734012,12,1,2,5,1
5728,734012,15,1,1,1,2
5729,734012,19,1,2,1,1
5730,734012,19,4,4,1,1
5731,734012,20,2,2,2,1
5732,734014,1,2,1,1,1
5733,734014,1,5,2,2,1
5734,734014,1,6,2,1,2
5735,734014,2,1,1,1,2
5736,734014,3,3,2,1,1
5737,734014,3,4,4,1,1
5738,734014,3,5,2,1,1
5739,734014,6,2,2,1,2
5740,734014,8,3,2,1,2
5741,734014,16,4,2,1,1
5742,734014,17,1,2,1,2
5743,734016,2,1,1,4,1
5744,734016,5,1,1,1,2
5745,734016,6,1,1,1,2
5746,734016,6,5,2,1,2
5747,734016,7,2,1,3,1
5748,734016,8,4,2,1,2
5749,734016,9,1,2,1,2
5750,734016,9,7,2,1,2
5751,734016,10,1,1,1,1
5752,734016,10,6,2,1,1
5753,734016,11,1,2,1,1
5754,734016,13,5,2,1,1
5755,734016,16,3,1,1,1
5756,734016,16,4,1,1,2
5757,734016,16,6,2,1,2
5758,734016,17,1,2,1,1
5759,734016,20,1,4,1,1
5760,734016,20,4,1,1,1
5761,734016,20,4,2,1,2
5762,734018,4,2,1,1,1
5763,734018,7,2,2,1,1
5764,734018,7,3,2,1,2
5765,734018,7,5,1,4,2
5766,734018,7,7,1,2,2
5767,734018,11,3,2,1,1
5768,734018,11,3,2,1,2
5769,734018,13,2,1,1,2
5770,734018,14,4,1,1,2
5771,734018,15,1,2,1,1
5772,734018,16,1,1,1,1
5773,734018,17,4,3,1,2
5774,734018,18,4,2,2,2
5775,734018,20,6,1,1,1
5776,734020,1,5,2,2,1
5777,734020,3,4,2,1,1
5778,734020,5,5,2,2,1
5779,734020,7,3,3,1,1
5780,734020,7,4,1,1,2
5781,734020,14,5,1,1,1
5782,734020,19,4,2,1,1
5783,734020,20,1,2,1,1
5784,734020,20,6,2,1,1
5785,734022,1,6,2,1,2
5786,734022,2,2,2,1,2
5787,734022,4,5,2,1,1
5788,734022,6,4,4,1,1
5789,734022,6,6,2,1,2
5790,734022,8,3,2,1,2
5791,734022,9,2,2,1,2
5792,734022,11,5,2,1,1
5793,734022,17,4,2,1,2
5794,734022,18,3,1,1,1
5795,734022,18,4,2,1,2
5796,734022,19,2,1,1,1
5797,734022,19,3,1,1,2
5798,734022,19,6,1,1,1
5799,734024,1,1,1,1,2
5800,734024,1,2,2,1,2
5801,734024,2,2,1,1,2
5802,734024,2,3,2,1,2
5803,734024,3,1,2,1,2
5804,734024,3,2,2,1,1
5805,734024,3,2,2,1,2
5806,734024,3,5,2,1,1
5807,734024,4,3,1,1,2
5808,734024,5,1,2,1,1
5809,734024,5,6,2,1,2
5810,734024,6,1,2,1,1
5811,734024,6,1,2,1,2
5812,734024,7,3,2,1,2
5813,734024,9,2,2,1,2
5814,734024,9,3,1,1,2
5815,734024,12,1,2,1,2
5816,734024,14,6,2,1,2
5817,734024,15,6,2,1,2
5818,734024,17,1,1,1,1
5819,734026,1,1,1,1,1
5820,734026,2,2,1,1,2
5821,734026,4,4,2,1,2
5822,734026,4,5,3,1,2
5823,734026,6,2,1,1,1
5824,734026,7,5,1,1,2
5825,734026,13,3,2,2,1
5826,734026,13,4,2,1,1
5827,734026,16,4,2,1,1
5828,734026,16,5,2,1,2
5829,734026,17,5,3,1,2
5830,734026,18,1,3,1,1
5831,734026,19,1,2,1,2
5832,734028,1,5,2,1,2
5833,734028,3,1,2,1,1
5834,734028,8,5,1,1,2
5835,734028,10,2,1,1,2
5836,734028,10,3,1,1,2
5837,734028,16,6,2,1,1
5838,734028,20,5,4,1,1
5839,734030,1,3,2,1,2
5840,734030,1,4,2,1,1
5841,734030,2,2,2,5,2
5842,734030,4,3,2,1,2
5843,734030,6,4,2,1,1
5844,734030,8,4,2,1,1
5845,734030,8,7,1,4,1
5846,734030,12,4,1,1,1
5847,734030,13,5,2,1,2
5848,734030,16,1,2,1,2
5849,734030,18,1,2,1,2
5850,734032,2,6,2,1,1
5851,734032,5,1,1,1,1
5852,734032,5,6,1,1,2
5853,734032,6,3,2,1,1
5854,734032,9,5,1,1,2
5855,734032,11,1,1,1,2
5856,734032,14,4,2,1,2
5857,734032,14,6,4,1,1
5858,734032,16,2,1,4,2
5859,734032,17,6,2,1,1
5860,734032,18,2,2,1,1
5861,734032,18,5,1,1,2
5862,734032,19,4,4,1,2
5863,734032,20,3,3,1,1
5864,734034,6,5,4,1,2
5865,734034,9,2,2,1,2
5866,734034,9,3,1,4,1
5867,734034,9,6,2,2,2
5868,734034,16,4,1,2,1
5869,734034,16,5,2,1,1
5870,734034,19,3,1,1,2
5871,734034,19,4,1,1,1
5872,734036,1,3,1,1,2
5873,734036,4,2,1,1,1
5874,734036,5,1,2,1,1
5875,734036,5,2,1,4,1
5876,734036,6,1,1,1,1
5877,734036,8,3,2,1,1
5878,734036,13,3,2,1,2
5879,734036,13,7,1,1,2
5880,734036,14,5,2,1,2
5881,734036,19,1,4,1,2
5882,734036,20,4,2,1,1
5883,734036,20,5,1,1,2
5884,734038,1,2,2,1,1
5885,734038,2,3,2,1,1
5886,734038,4,4,2,1,2
5887,734038,6,3,1,1,2
5888,734038,10,5,1,2,1
5889,734038,10,5,2,1,2
5890,734038,11,6,2,1,1
5891,734038,13,1,1,1,2
5892,734038,13,5,1,1,2
5893,734038,15,3,1,1,2
5894,734038,15,5,2,1,2
5895,734038,17,6,1,1,1
5896,734038,19,4,4,1,1
5897,734038,20,1,3,1,1
5898,734038,20,3,1,4,1
5899,734038,20,5,3,1,1
5900,734038,20,6,3,1,1
5901,734040,4,6,2,1,2
5902,734040,7,4,2,1,1
5903,734040,16,1,3,4,2
5904,734040,16,2,2,1,1
5905,734040,16,7,2,1,1
5906,734040,17,2,1,1,1
5907,734040,20,1,2,1,1
5908,734040,20,5,1,1,1
5909,734042,1,2,2,1,1
5910,734042,2,5,1,4,1
5911,734042,3,6,2,5,1
5912,734042,5,3,4,1,2
5913,734042,5,4,4,1,2
5914,734042,5,5,1,4,1
5915,734042,6,6,2,1,2
5916,734042,7,2,1,1,1
5917,734042,9,6,2,1,1
5918,734042,11,3,1,1,1
5919,734042,12,1,1,1,2
5920,734042,12,4,1,1,1
5921,734042,15,3,2,1,2
5922,734042,16,5,1,1,1
5923,734042,19,1,1,1,1
5924,734042,20,2,2,1,1
5925,734044,3,1,2,1,2
5926,734044,3,4,1,1,2
5927,734044,5,4,2,1,2
5928,734044,6,1,1,1,1
5929,734044,6,5,1,4,2
5930,734044,7,6,2,5,2
5931,734044,10,2,2,1,1
5932,734044,10,6,2,1,2
5933,734044,11,6,2,1,2
5934,734044,12,6,2,1,2
5935,734044,14,6,2,5,1
5936,734046,3,4,1,1,1
5937,734046,4,5,2,1,2
5938,734046,5,3,2,1,1
5939,734046,5,4,1,1,2
5940,734046,6,5,1,1,2
5941,734046,7,1,1,1,2
5942,734046,8,5,2,1,2
5943,734046,10,2,1,1,1
5944,734046,10,3,2,1,2
5945,734046,11,4,2,1,2
5946,734046,19,4,2,1,1
5947,734046,20,5,2,1,1
5948,734048,1,2,1,1,2
5949,734048,2,3,2,1,2
5950,734048,3,1,1,1,1
5951,734048,3,5,1,1,1
5952,734048,4,2,2,1,1
5953,734048,6,6,2,1,2
5954,734048,8,1,1,1,2
5955,734048,9,2,1,1,2
5956,734048,10,6,2,1,1
5957,734048,11,1,2,1,1
5958,734048,13,5,1,1,1
5959,734048,16,2,1,1,1
5960,734050,1,4,1,1,2
5961,734050,1,6,1,1,2
5962,734050,2,3,1,1,1
5963,734050,5,4,1,1,1
5964,734050,7,3,2,1,2
5965,734050,7,4,2,1,2
5966,734050,8,5,1,1,2
5967,734050,8,6,2,1,2
5968,734050,18,1,2,1,2
5969,734050,18,2,4,1,2
5970,734050,19,3,2,1,2
5971,734052,3,3,1,1,2
5972,734052,3,4,2,1,1
5973,734052,4,5,1,1,1
5974,734052,4,6,2,1,2
5975,734052,5,1,2,1,2
5976,734052,5,2,1,1,2
5977,734052,5,4,2,1,1
5978,734052,5,5,1,1,2
5979,734052,6,5,4,1,2
5980,734052,7,4,2,1,1
5981,734052,8,6,2,1,1
5982,734052,9,1,2,1,1
5983,734052,10,3,3,1,1
5984,734052,10,4,2,1,2
5985,734052,10,7,1,1,2
5986,734052,12,4,2,1,1
5987,734052,13,1,2,1,1
5988,734052,13,6,2,1,1
5989,734052,15,3,2,1,2
5990,734052,16,4,4,1,1
5991,734052,18,1,2,1,2
5992,734052,18,3,4,1,2
5993,734052,18,6,2,1,2
5994,734052,19,6,3,4,2
5995,734054,1,1,1,1,1
5996,734054,3,1,2,1,2
5997,734054,3,3,2,1,2
5998,734054,13,2,1,1,1
5999,734054,14,3,2,1,2
6000,734054,14,6,2,1,2
6001,734054,16,4,4,1,1
6002,734054,17,4,2,3,1
6003,734054,17,6,1,1,1
6004,734054,17,6,2,1,2
6005,734054,18,2,2,1,2
6006,734054,19,6,1,1,1
6007,829710,1,2,2,1,2
6008,829710,1,3,1,1,2
6009,829710,1,5,1,1,1
6010,829710,4,2,1,1,2
6011,829710,5,6,2,1,1
6012,829710,17,1,2,1,2
6013,829710,18,1,2,1,1
6014,829712,1,3,1,4,1
6015,829712,2,3,4,1,1
6016,829712,2,6,1,1,1
6017,829712,3,1,1,4,1
6018,829712,4,2,3,1,1
6019,829712,4,6,2,1,2
6020,829712,6,6,2,1,1
6021,829712,11,2,2,1,1
6022,829712,13,1,2,1,2
6023,829712,15,1,2,1,2
6024,829712,18,3,2,1,2
6025,829712,18,5,1,1,1
6026,829712,19,5,2,1,2
6027,829714,1,1,1,4,1
6028,829714,1,3,2,1,2
6029,829714,2,2,2,1,2
6030,829714,3,6,1,1,1
6031,829714,6,3,2,1,2
6032,829714,7,6,2,1,1
6033,829714,9,1,2,1,2
6034,829714,9,2,2,5,1
6035,829714,9,3,1,2,1
6036,829714,9,6,1,1,1
6037,829714,9,7,2,1,2
6038,829714,11,1,2,1,1
6039,829714,11,4,2,1,1
6040,829714,13,3,2,1,1
6041,829714,15,1,2,1,1
6042,829714,15,6,2,1,1
6043,829714,16,3,2,1,1
6044,829714,18,1,1,1,2
6045,829714,18,2,2,1,2
6046,829714,18,3,2,1,2
6047,829714,18,4,1,1,1
6048,829714,19,5,1,1,2
6049,829716,2,1,2,1,1
6050,829716,3,2,2,1,1
6051,829716,3,3,1,5,1
6052,829716,3,6,2,1,1
6053,829716,4,2,1,1,1
6054,829716,5,2,4,1,1
6055,829716,5,6,4,1,1
6056,829716,7,3,1,1,2
6057,829716,7,4,4,1,1
6058,829716,7,6,1,4,2
6059,829716,8,3,1,1,1
6060,829716,10,1,1,1,2
6061,829716,11,3,2,1,2
6062,829716,12,4,4,1,1
6063,829716,17,1,2,1,2
6064,829716,17,2,1,1,2
6065,829716,17,5,2,1,1
6066,829716,18,1,2,1,2
6067,829716,18,3,2,1,2
6068,829718,4,1,2,1,1
6069,829718,4,3,1,4,2
6070,829718,8,1,1,2,2
6071,829718,9,4,1,1,1
6072,829718,10,3,1,1,2
6073,829718,13,5,2,1,1
6074,829718,13,7,1,1,1
6075,829718,17,2,2,1,2
6076,829718,19,3,3,1,1
6077,829718,20,6,2,1,1
6078,829720,1,2,2,1,1
6079,829720,8,6,2,1,1
6080,829720,9,6,2,1,1
6081,829720,9,6,1,1,2
6082,829720,11,3,2,1,2
6083,829720,11,6,2,1,1
6084,829720,12,1,2,1,2
6085,829720,12,2,1,1,1
6086,829720,12,4,2,1,1
6087,829720,13,3,2,1,2
6088,829720,14,5,2,1,1
6089,829720,17,5,2,1,2
6090,829720,17,6,2,1,1
6091,829720,18,4,2,1,2
6092,829720,20,4,1,1,1
6093,829722,4,5,4,1,2
6094,829722,4,6,1,1,1
6095,829722,5,3,1,1,2
6096,829722,6,1,2,1,1
6097,829722,8,1,1,1,2
6098,829722,10,4,2,1,1
6099,829722,11,1,1,1,2
6100,829722,15,2,2,1,2
6101,829722,15,5,4,1,2
6102,829722,16,6,1,1,1
6103,829722,17,1,2,1,2
6104,829722,18,3,2,1,2
6105,829722,20,2,3,1,1
6106,829722,20,6,2,1,1
6107,829724,1,2,2,2,1
6108,829724,2,4,2,1,2
6109,829724,3,2,2,1,1
6110,829724,3,7,2,1,1
6111,829724,5,3,2,1,1
6112,829724,7,1,2,5,1
6113,829724,7,6,1,1,1
6114,829724,9,2,1,4,2
6115,829724,13,3,2,1,2
6116,829724,14,2,2,1,2
6117,829724,14,3,2,1,2
6118,829724,15,3,1,1,2
6119,829724,15,6,1,1,1
6120,829724,17,4,2,5,2
6121,829724,17,6,2,1,1
6122,829724,17,7,4,1,2
6123,829724,17,8,4,1,2
6124,829724,18,1,1,1,1
6125,829724,18,2,1,1,1
6126,829724,19,5,2,1,1
6127,829726,2,3,4,1,2
6128,829726,9,1,1,1,1
6129,829726,15,3,2,1,2
6130,829726,15,6,4,1,1
6131,829726,16,6,4,1,2
6132,829726,16,7,4,1,2
6133,829726,17,5,1,1,1
6134,829726,20,6,3,2,1
6135,829728,1,2,1,1,1
6136,829728,1,5,2,5,1
6137,829728,1,7,2,1,1
6138,829728,2,1,2,1,2
6139,829728,2,6,2,1,2
6140,829728,4,5,1,1,1
6141,829728,6,5,2,1,2
6142,829728,7,1,1,1,1
6143,829728,7,1,2,1,2
6144,829728,7,6,1,1,2
6145,829728,8,1,1,1,1
6146,829728,10,6,2,1,2
6147,829728,11,5,1,4,1
6148,829728,18,3,1,4,1
6149,829728,20,2,1,1,1
6150,829728,20,5,1,4,2
6151,829728,20,6,3,1,1
6152,829730,3,1,2,1,2
6153,829730,3,2,2,1,2
